"","casv_code","Arctic","N_Temperate","S_Temperate","Antarctic","Tropical","n","Arctic_pct","N_Temperate_pct","Tropical_pct","S_Temperate_pct","Antarctic_pct","Temperate_pct","Polar_pct","biogeo"
"5594","6b776dbe36",0,0,0,9,0,9,0,0,0,0,1,0,1,"Polar"
"5595","6b7dccd43b",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5596","6b7f859b37",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5597","6b91a44733",0,8,20,0,50,78,0,0.102564102564103,0.641025641025641,0.256410256410256,0,0.358974358974359,0,"Temperate-Tropical"
"5598","6b96cbd490",0,0,8,0,48,56,0,0,0.857142857142857,0.142857142857143,0,0.142857142857143,0,"Temperate-Tropical"
"5599","6ba26e2d84",7,0,15,24,0,46,0.152173913043478,0,0,0.326086956521739,0.521739130434783,0.326086956521739,0.673913043478261,"Polar-Temperate"
"5600","6ba556df56",0,0,16,13,0,29,0,0,0,0.551724137931034,0.448275862068966,0.551724137931034,0.448275862068966,"Polar-Temperate"
"5601","6ba991603a",0,0,27,20,0,47,0,0,0,0.574468085106383,0.425531914893617,0.574468085106383,0.425531914893617,"Polar-Temperate"
"5602","6bac80e690",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"5603","6bace1a46b",5,0,5,0,11,21,0.238095238095238,0,0.523809523809524,0.238095238095238,0,0.238095238095238,0.238095238095238,"Cosmopolitan"
"5604","6baf732f25",0,0,8,16,0,24,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,"Polar-Temperate"
"5605","6bb240229a",0,0,14,8,0,22,0,0,0,0.636363636363636,0.363636363636364,0.636363636363636,0.363636363636364,"Polar-Temperate"
"5606","6bbe129cff",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"5607","6bc5a39dee",27,13,35,0,34,109,0.247706422018349,0.119266055045872,0.311926605504587,0.321100917431193,0,0.440366972477064,0.247706422018349,"Cosmopolitan"
"5608","6bcd1ac3ba",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"5609","6bcd7c7911",0,18,5,0,0,23,0,0.782608695652174,0,0.217391304347826,0,1,0,"Temperate"
"5610","6bd0e90f4c",0,6,18,0,14,38,0,0.157894736842105,0.368421052631579,0.473684210526316,0,0.631578947368421,0,"Temperate-Tropical"
"5611","6bd4740d10",28,0,0,5,0,33,0.848484848484849,0,0,0,0.151515151515152,0,1,"Polar"
"5612","6bd51acfe6",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5613","6be3435834",0,5,10,0,11,26,0,0.192307692307692,0.423076923076923,0.384615384615385,0,0.576923076923077,0,"Temperate-Tropical"
"5614","6be5d8ce20",0,0,13,27,0,40,0,0,0,0.325,0.675,0.325,0.675,"Polar-Temperate"
"5615","6beb5c9a35",11,5,26,0,17,59,0.186440677966102,0.0847457627118644,0.288135593220339,0.440677966101695,0,0.525423728813559,0.186440677966102,"Cosmopolitan"
"5616","6bec646778",12,0,0,0,0,12,1,0,0,0,0,0,1,"Polar"
"5617","6bef48cd4d",0,0,0,0,12,12,0,0,1,0,0,0,0,"Tropical"
"5618","6bf07e7d41",0,0,8,7,0,15,0,0,0,0.533333333333333,0.466666666666667,0.533333333333333,0.466666666666667,"Polar-Temperate"
"5619","6bfa68f221",0,0,0,6,0,6,0,0,0,0,1,0,1,"Polar"
"5620","6bfac92831",0,11,16,0,28,55,0,0.2,0.509090909090909,0.290909090909091,0,0.490909090909091,0,"Temperate-Tropical"
"5621","6bfed6c427",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"5622","6c01b7c2dc",22,0,0,0,0,22,1,0,0,0,0,0,1,"Polar"
"5623","6c0d0605e8",9,7,0,0,0,16,0.5625,0.4375,0,0,0,0.4375,0.5625,"Polar-Temperate"
"5624","6c12f0b892",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5625","6c1357a909",0,0,16,0,0,16,0,0,0,1,0,1,0,"Temperate"
"5626","6c1d6d1bbe",0,12,28,0,0,40,0,0.3,0,0.7,0,1,0,"Temperate"
"5627","6c2dd49887",0,24,76,0,31,131,0,0.183206106870229,0.236641221374046,0.580152671755725,0,0.763358778625954,0,"Temperate-Tropical"
"5628","6c2ee4f9a7",0,0,14,17,0,31,0,0,0,0.451612903225806,0.548387096774194,0.451612903225806,0.548387096774194,"Polar-Temperate"
"5629","6c3420d427",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"5630","6c375ff664",8,11,0,0,0,19,0.421052631578947,0.578947368421053,0,0,0,0.578947368421053,0.421052631578947,"Polar-Temperate"
"5631","6c38888058",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5632","6c3d1944f5",0,6,20,0,0,26,0,0.230769230769231,0,0.769230769230769,0,1,0,"Temperate"
"5633","6c45016614",0,0,20,25,0,45,0,0,0,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,"Polar-Temperate"
"5634","6c5311db63",0,0,25,24,0,49,0,0,0,0.510204081632653,0.489795918367347,0.510204081632653,0.489795918367347,"Polar-Temperate"
"5635","6c577e83c2",0,0,25,13,0,38,0,0,0,0.657894736842105,0.342105263157895,0.657894736842105,0.342105263157895,"Polar-Temperate"
"5636","6c584817b3",0,8,16,0,5,29,0,0.275862068965517,0.172413793103448,0.551724137931034,0,0.827586206896552,0,"Temperate-Tropical"
"5637","6c596fef26",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5638","6c5c782314",0,9,16,0,23,48,0,0.1875,0.479166666666667,0.333333333333333,0,0.520833333333333,0,"Temperate-Tropical"
"5639","6c5ca74951",10,0,0,0,0,10,1,0,0,0,0,0,1,"Polar"
"5640","6c6470a9e6",0,9,9,0,39,57,0,0.157894736842105,0.684210526315789,0.157894736842105,0,0.315789473684211,0,"Temperate-Tropical"
"5641","6c69674fdd",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"5642","6c72c55a35",0,0,20,0,25,45,0,0,0.555555555555556,0.444444444444444,0,0.444444444444444,0,"Temperate-Tropical"
"5643","6c73bf1d08",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"5644","6c759fb602",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"5645","6c776d1b4e",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"5646","6c804feec4",13,0,6,0,0,19,0.684210526315789,0,0,0.315789473684211,0,0.315789473684211,0.684210526315789,"Polar-Temperate"
"5647","6c85c6696b",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"5648","6c8d776fa5",0,0,39,38,0,77,0,0,0,0.506493506493506,0.493506493506494,0.506493506493506,0.493506493506494,"Polar-Temperate"
"5649","6c9cb8c22b",0,6,5,0,0,11,0,0.545454545454545,0,0.454545454545455,0,1,0,"Temperate"
"5650","6ca2f9491f",0,18,0,0,14,32,0,0.5625,0.4375,0,0,0.5625,0,"Temperate-Tropical"
"5651","6caee31bcc",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"5652","6cafed9d85",0,0,25,9,0,34,0,0,0,0.735294117647059,0.264705882352941,0.735294117647059,0.264705882352941,"Polar-Temperate"
"5653","6cb0d0d1d9",27,0,0,0,0,27,1,0,0,0,0,0,1,"Polar"
"5654","6cb49415a0",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"5655","6cbab54f09",0,5,11,0,9,25,0,0.2,0.36,0.44,0,0.64,0,"Temperate-Tropical"
"5656","6cbef3ca1c",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"5657","6cbf700052",0,7,9,0,24,40,0,0.175,0.6,0.225,0,0.4,0,"Temperate-Tropical"
"5658","6cc9bca25c",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"5659","6cd2fd46fd",0,24,17,0,26,67,0,0.358208955223881,0.388059701492537,0.253731343283582,0,0.611940298507463,0,"Temperate-Tropical"
"5660","6cd4bf478f",0,6,8,0,6,20,0,0.3,0.3,0.4,0,0.7,0,"Temperate-Tropical"
"5661","6ce5094fd6",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5662","6cf2a2b73d",0,0,8,0,12,20,0,0,0.6,0.4,0,0.4,0,"Temperate-Tropical"
"5663","6cfd7778ae",0,0,29,37,0,66,0,0,0,0.439393939393939,0.560606060606061,0.439393939393939,0.560606060606061,"Polar-Temperate"
"5664","6d02df56f1",0,0,0,13,0,13,0,0,0,0,1,0,1,"Polar"
"5665","6d08cbe839",0,0,0,6,0,6,0,0,0,0,1,0,1,"Polar"
"5666","6d0f5e7768",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"5667","6d1408faed",0,0,24,28,0,52,0,0,0,0.461538461538462,0.538461538461538,0.461538461538462,0.538461538461538,"Polar-Temperate"
"5668","6d19b3cfaf",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"5669","6d282db1ac",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5670","6d2aa1b2fe",0,5,14,0,8,27,0,0.185185185185185,0.296296296296296,0.518518518518518,0,0.703703703703704,0,"Temperate-Tropical"
"5671","6d33e1238b",0,0,13,0,12,25,0,0,0.48,0.52,0,0.52,0,"Temperate-Tropical"
"5672","6d36ba2537",7,7,0,0,0,14,0.5,0.5,0,0,0,0.5,0.5,"Polar-Temperate"
"5673","6d3ac34874",0,0,33,15,0,48,0,0,0,0.6875,0.3125,0.6875,0.3125,"Polar-Temperate"
"5674","6d429a7f2f",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"5675","6d440183ca",0,0,38,47,0,85,0,0,0,0.447058823529412,0.552941176470588,0.447058823529412,0.552941176470588,"Polar-Temperate"
"5676","6d44145cda",0,0,0,0,14,14,0,0,1,0,0,0,0,"Tropical"
"5677","6d505d3f49",0,0,5,8,0,13,0,0,0,0.384615384615385,0.615384615384615,0.384615384615385,0.615384615384615,"Polar-Temperate"
"5678","6d523bc04d",8,12,0,0,0,20,0.4,0.6,0,0,0,0.6,0.4,"Polar-Temperate"
"5679","6d6339d00d",0,8,7,0,0,15,0,0.533333333333333,0,0.466666666666667,0,1,0,"Temperate"
"5680","6d6860dbd5",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"5681","6d73ec72b8",0,14,9,0,6,29,0,0.482758620689655,0.206896551724138,0.310344827586207,0,0.793103448275862,0,"Temperate-Tropical"
"5682","6d73fa2e03",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"5683","6d779a6c4a",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"5684","6d84b9a834",90,11,97,61,0,259,0.347490347490348,0.0424710424710425,0,0.374517374517374,0.235521235521236,0.416988416988417,0.583011583011583,"Polar-Temperate"
"5685","6d84c95833",0,11,23,0,60,94,0,0.117021276595745,0.638297872340426,0.24468085106383,0,0.361702127659574,0,"Temperate-Tropical"
"5686","6d8fac5db1",36,0,0,0,0,36,1,0,0,0,0,0,1,"Polar"
"5687","6d94ac8208",24,5,43,12,0,84,0.285714285714286,0.0595238095238095,0,0.511904761904762,0.142857142857143,0.571428571428571,0.428571428571429,"Polar-Temperate"
"5688","6d9e9a9e33",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5689","6da6d7cb80",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"5690","6da71c42f1",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"5691","6dac7dd662",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"5692","6db17c967e",0,0,18,15,0,33,0,0,0,0.545454545454545,0.454545454545455,0.545454545454545,0.454545454545455,"Polar-Temperate"
"5693","6db453769f",0,0,40,33,0,73,0,0,0,0.547945205479452,0.452054794520548,0.547945205479452,0.452054794520548,"Polar-Temperate"
"5694","6db70cb270",0,16,14,0,30,60,0,0.266666666666667,0.5,0.233333333333333,0,0.5,0,"Temperate-Tropical"
"5695","6dc13d8443",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"5696","6dc92249b0",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5697","6dd2b2be3d",0,0,5,10,0,15,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,"Polar-Temperate"
"5698","6dd2cf5d96",0,6,5,0,0,11,0,0.545454545454545,0,0.454545454545455,0,1,0,"Temperate"
"5699","6dd6efad02",0,0,16,18,0,34,0,0,0,0.470588235294118,0.529411764705882,0.470588235294118,0.529411764705882,"Polar-Temperate"
"5700","6de5ccbfea",35,0,14,0,0,49,0.714285714285714,0,0,0.285714285714286,0,0.285714285714286,0.714285714285714,"Polar-Temperate"
"5701","6de998db46",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"5702","6df170fd08",0,5,0,0,11,16,0,0.3125,0.6875,0,0,0.3125,0,"Temperate-Tropical"
"5703","6df7ef148f",0,7,21,0,20,48,0,0.145833333333333,0.416666666666667,0.4375,0,0.583333333333333,0,"Temperate-Tropical"
"5704","6dff9cf59b",0,0,11,0,16,27,0,0,0.592592592592593,0.407407407407407,0,0.407407407407407,0,"Temperate-Tropical"
"5705","6dffee0aa1",0,0,21,16,0,37,0,0,0,0.567567567567568,0.432432432432432,0.567567567567568,0.432432432432432,"Polar-Temperate"
"5706","6e0878f097",0,91,5,0,5,101,0,0.900990099009901,0.0495049504950495,0.0495049504950495,0,0.950495049504951,0,"Temperate"
"5707","6e1be455a7",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"5708","6e233054b5",0,28,0,0,17,45,0,0.622222222222222,0.377777777777778,0,0,0.622222222222222,0,"Temperate-Tropical"
"5709","6e2f0ccc5c",0,0,0,8,0,8,0,0,0,0,1,0,1,"Polar"
"5710","6e31243eb2",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"5711","6e32eb0420",6,46,98,0,67,217,0.0276497695852535,0.211981566820276,0.308755760368664,0.451612903225806,0,0.663594470046083,0.0276497695852535,"Temperate-Tropical"
"5712","6e34445604",0,0,20,20,0,40,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"5713","6e39b59e47",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"5714","6e3e2d2510",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"5715","6e3fcf6419",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"5716","6e40189668",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"5717","6e44fb7292",5,0,6,0,0,11,0.454545454545455,0,0,0.545454545454545,0,0.545454545454545,0.454545454545455,"Polar-Temperate"
"5718","6e508754ef",0,14,0,0,7,21,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0,"Temperate-Tropical"
"5719","6e50b1509d",0,0,12,0,5,17,0,0,0.294117647058824,0.705882352941177,0,0.705882352941177,0,"Temperate-Tropical"
"5720","6e5169701e",0,0,0,8,0,8,0,0,0,0,1,0,1,"Polar"
"5721","6e530d8e05",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"5722","6e543af07f",0,0,55,49,0,104,0,0,0,0.528846153846154,0.471153846153846,0.528846153846154,0.471153846153846,"Polar-Temperate"
"5723","6e565a2547",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5724","6e56f7f4a8",0,41,53,0,90,184,0,0.222826086956522,0.489130434782609,0.28804347826087,0,0.510869565217391,0,"Temperate-Tropical"
"5725","6e58729bfc",0,0,5,5,0,10,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"5726","6e5b52ae18",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"5727","6e5eaa10b1",0,0,23,11,0,34,0,0,0,0.676470588235294,0.323529411764706,0.676470588235294,0.323529411764706,"Polar-Temperate"
"5728","6e5f8a786d",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"5729","6e63ed93f7",0,0,0,0,20,20,0,0,1,0,0,0,0,"Tropical"
"5730","6e685bf811",0,0,12,0,0,12,0,0,0,1,0,1,0,"Temperate"
"5731","6e6be37102",0,0,26,34,0,60,0,0,0,0.433333333333333,0.566666666666667,0.433333333333333,0.566666666666667,"Polar-Temperate"
"5732","6e725685ab",20,18,15,16,0,69,0.289855072463768,0.260869565217391,0,0.217391304347826,0.231884057971014,0.478260869565217,0.521739130434783,"Polar-Temperate"
"5733","6e8680b8d5",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"5734","6e87afd300",0,0,17,0,26,43,0,0,0.604651162790698,0.395348837209302,0,0.395348837209302,0,"Temperate-Tropical"
"5735","6e8b6a3f10",0,0,41,40,0,81,0,0,0,0.506172839506173,0.493827160493827,0.506172839506173,0.493827160493827,"Polar-Temperate"
"5736","6ea0d25bfb",0,0,8,0,14,22,0,0,0.636363636363636,0.363636363636364,0,0.363636363636364,0,"Temperate-Tropical"
"5737","6ea453be84",0,0,11,0,6,17,0,0,0.352941176470588,0.647058823529412,0,0.647058823529412,0,"Temperate-Tropical"
"5738","6ea52f6d3e",0,5,10,0,20,35,0,0.142857142857143,0.571428571428571,0.285714285714286,0,0.428571428571429,0,"Temperate-Tropical"
"5739","6ea96bbc7c",15,0,0,0,0,15,1,0,0,0,0,0,1,"Polar"
"5740","6ea98cfaba",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"5741","6eb6721713",0,6,38,0,0,44,0,0.136363636363636,0,0.863636363636364,0,1,0,"Temperate"
"5742","6ebb8de493",0,28,26,0,51,105,0,0.266666666666667,0.485714285714286,0.247619047619048,0,0.514285714285714,0,"Temperate-Tropical"
"5743","6ec4bd798e",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"5744","6ec7d59df3",8,0,0,0,0,8,1,0,0,0,0,0,1,"Polar"
"5745","6ec820b6d2",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"5746","6eca797f49",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"5747","6ecfe7da25",0,21,12,0,20,53,0,0.39622641509434,0.377358490566038,0.226415094339623,0,0.622641509433962,0,"Temperate-Tropical"
"5748","6ed26165f2",10,125,156,0,160,451,0.0221729490022173,0.277161862527716,0.354767184035477,0.34589800443459,0,0.623059866962306,0.0221729490022173,"Temperate-Tropical"
"5749","6ed558bbaf",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"5750","6edf5e9a28",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"5751","6ee05ad47a",0,30,10,0,38,78,0,0.384615384615385,0.487179487179487,0.128205128205128,0,0.512820512820513,0,"Temperate-Tropical"
"5752","6ee0f6dfc3",0,9,10,0,30,49,0,0.183673469387755,0.612244897959184,0.204081632653061,0,0.387755102040816,0,"Temperate-Tropical"
"5753","6eed645430",22,0,0,0,0,22,1,0,0,0,0,0,1,"Polar"
"5754","6ef2fd0408",0,0,5,0,12,17,0,0,0.705882352941177,0.294117647058824,0,0.294117647058824,0,"Temperate-Tropical"
"5755","6efcb14d18",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"5756","6f038f53c5",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"5757","6f042fac85",0,7,0,0,5,12,0,0.583333333333333,0.416666666666667,0,0,0.583333333333333,0,"Temperate-Tropical"
"5758","6f08b4ae05",0,9,15,0,6,30,0,0.3,0.2,0.5,0,0.8,0,"Temperate-Tropical"
"5759","6f0d8a06d4",0,5,8,0,8,21,0,0.238095238095238,0.380952380952381,0.380952380952381,0,0.619047619047619,0,"Temperate-Tropical"
"5760","6f12394c16",0,0,15,17,0,32,0,0,0,0.46875,0.53125,0.46875,0.53125,"Polar-Temperate"
"5761","6f16b9011c",0,18,12,0,10,40,0,0.45,0.25,0.3,0,0.75,0,"Temperate-Tropical"
"5762","6f1cde901f",24,0,0,0,0,24,1,0,0,0,0,0,1,"Polar"
"5763","6f1d4e6112",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"5764","6f280e7bb7",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"5765","6f29d3d850",0,8,11,0,25,44,0,0.181818181818182,0.568181818181818,0.25,0,0.431818181818182,0,"Temperate-Tropical"
"5766","6f2cee42e6",0,0,0,11,0,11,0,0,0,0,1,0,1,"Polar"
"5767","6f3bf5aae0",0,12,39,0,50,101,0,0.118811881188119,0.495049504950495,0.386138613861386,0,0.504950495049505,0,"Temperate-Tropical"
"5768","6f3dd9ce57",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"5769","6f40c613c1",0,0,0,16,0,16,0,0,0,0,1,0,1,"Polar"
"5770","6f4de3224d",0,18,40,0,37,95,0,0.189473684210526,0.389473684210526,0.421052631578947,0,0.610526315789474,0,"Temperate-Tropical"
"5771","6f544369d2",0,5,0,0,13,18,0,0.277777777777778,0.722222222222222,0,0,0.277777777777778,0,"Temperate-Tropical"
"5772","6f57015351",0,0,0,11,0,11,0,0,0,0,1,0,1,"Polar"
"5773","6f5de4328d",0,6,8,0,6,20,0,0.3,0.3,0.4,0,0.7,0,"Temperate-Tropical"
"5774","6f74ef4e4f",0,0,35,0,0,35,0,0,0,1,0,1,0,"Temperate"
"5775","6f78bf7af4",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"5776","6f7c620f10",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"5777","6f8a2529d4",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"5778","6f8edece58",0,0,0,9,0,9,0,0,0,0,1,0,1,"Polar"
"5779","6f9f088a56",0,9,24,0,0,33,0,0.272727272727273,0,0.727272727272727,0,1,0,"Temperate"
"5780","6fad9c3722",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"5781","6faf2ec4f4",53,0,35,36,0,124,0.42741935483871,0,0,0.282258064516129,0.290322580645161,0.282258064516129,0.717741935483871,"Polar-Temperate"
"5782","6fb0fa1dc7",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"5783","6fb3e77e3f",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"5784","6fb8a1ec30",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"5785","6fbcdae90d",0,0,9,5,0,14,0,0,0,0.642857142857143,0.357142857142857,0.642857142857143,0.357142857142857,"Polar-Temperate"
"5786","6fbf21a7a2",5,0,5,0,0,10,0.5,0,0,0.5,0,0.5,0.5,"Polar-Temperate"
"5787","6fc153e3ee",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"5788","6fc2e5dc46",0,0,6,8,0,14,0,0,0,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,"Polar-Temperate"
"5789","6fc32400ca",0,11,0,0,9,20,0,0.55,0.45,0,0,0.55,0,"Temperate-Tropical"
"5790","6fc3621319",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5791","6fc94dd4e1",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"5792","6fd9b771f5",0,0,5,0,9,14,0,0,0.642857142857143,0.357142857142857,0,0.357142857142857,0,"Temperate-Tropical"
"5793","6fe24a8fbd",9,0,9,0,0,18,0.5,0,0,0.5,0,0.5,0.5,"Polar-Temperate"
"5794","6fea020c14",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"5795","6fec849e3d",35,53,104,8,54,254,0.137795275590551,0.208661417322835,0.21259842519685,0.409448818897638,0.031496062992126,0.618110236220472,0.169291338582677,"Cosmopolitan"
"5796","6fed1f5c8c",0,0,20,21,0,41,0,0,0,0.48780487804878,0.51219512195122,0.48780487804878,0.51219512195122,"Polar-Temperate"
"5797","6ff70689b5",0,15,32,0,29,76,0,0.197368421052632,0.381578947368421,0.421052631578947,0,0.618421052631579,0,"Temperate-Tropical"
"5798","6ffc1c94b9",0,0,0,8,0,8,0,0,0,0,1,0,1,"Polar"
"5799","7003c17e26",0,6,9,0,0,15,0,0.4,0,0.6,0,1,0,"Temperate"
"5800","70057266c6",0,6,12,0,12,30,0,0.2,0.4,0.4,0,0.6,0,"Temperate-Tropical"
"5801","7008e1d735",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"5802","700d0f54e4",0,5,8,0,0,13,0,0.384615384615385,0,0.615384615384615,0,1,0,"Temperate"
"5803","7010c68b34",0,0,10,8,0,18,0,0,0,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,"Polar-Temperate"
"5804","70143090e8",0,0,0,6,0,6,0,0,0,0,1,0,1,"Polar"
"5805","70192eb4af",0,0,15,6,19,40,0,0,0.475,0.375,0.15,0.375,0.15,"Cosmopolitan"
"5806","7020722e4e",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"5807","70256a5c44",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"5808","703325d003",0,0,5,5,0,10,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"5809","70348e1020",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"5810","703cb50d15",0,9,22,0,21,52,0,0.173076923076923,0.403846153846154,0.423076923076923,0,0.596153846153846,0,"Temperate-Tropical"
"5811","70425d3ac4",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"5812","70463656b5",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"5813","704d3129fc",0,0,7,0,17,24,0,0,0.708333333333333,0.291666666666667,0,0.291666666666667,0,"Temperate-Tropical"
"5814","704f229860",0,0,5,11,0,16,0,0,0,0.3125,0.6875,0.3125,0.6875,"Polar-Temperate"
"5815","7051c76e69",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"5816","705673b84d",0,0,0,0,18,18,0,0,1,0,0,0,0,"Tropical"
"5817","706c1126ac",0,0,0,12,0,12,0,0,0,0,1,0,1,"Polar"
"5818","70732d1b6c",0,0,23,0,22,45,0,0,0.488888888888889,0.511111111111111,0,0.511111111111111,0,"Temperate-Tropical"
"5819","708409fa40",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5820","70879be83a",0,74,0,0,0,74,0,1,0,0,0,1,0,"Temperate"
"5821","7088dccb40",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5822","708ebbcf1c",0,0,20,18,0,38,0,0,0,0.526315789473684,0.473684210526316,0.526315789473684,0.473684210526316,"Polar-Temperate"
"5823","7095166f6d",0,0,47,44,0,91,0,0,0,0.516483516483517,0.483516483516484,0.516483516483517,0.483516483516484,"Polar-Temperate"
"5824","709afdfefe",0,0,17,13,0,30,0,0,0,0.566666666666667,0.433333333333333,0.566666666666667,0.433333333333333,"Polar-Temperate"
"5825","709b581d0d",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"5826","709d68d8c3",0,15,6,0,14,35,0,0.428571428571429,0.4,0.171428571428571,0,0.6,0,"Temperate-Tropical"
"5827","709d7efd05",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"5828","70ada00395",0,0,13,0,0,13,0,0,0,1,0,1,0,"Temperate"
"5829","70b2d026fd",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"5830","70b585934a",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"5831","70b871fa34",0,5,29,0,57,91,0,0.0549450549450549,0.626373626373626,0.318681318681319,0,0.373626373626374,0,"Temperate-Tropical"
"5832","70c139f6e6",29,7,0,0,0,36,0.805555555555556,0.194444444444444,0,0,0,0.194444444444444,0.805555555555556,"Polar-Temperate"
"5833","70c1dcb023",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
